COD_EMPRESA;NOME_EMPRESA;COD_TAB_PRECO;NOME_TAB_PRECO;DT_VIGOR;PRECO;TIPO;COD_PRODUTO;DESCRICAO;MARCA;COD_FORNECEDOR;NOME_FORNECEDOR;COD_ITEM_NBS;PARTNUMBER;MARGEM;DESP_VARIAVEL;TIPO_PRECIFICACAO;NIVEL_MARGEM;GRUPO_DESCONTO;ESTOQUE;CUSTO_MEDIO;VALOR_ESTOQUE;CUSTO_OPE;PIS_COFINS;ICMS
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;520,83;Valor;28877;CURVA ADMISSAO 0028877;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12527.0;961209210024E;;;Não Atualiza Preço na Entrada;;MWM1;1;135,35;135,35;135,35;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;3,6;Valor;2691;DEFLETOR PO RETENTOR DIANTEIRO 0002691;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021312252.0;961209730024E;;;Não Atualiza Preço na Entrada;;MWM1;15;;14,67;;9,25;
7;SA;;;;;;8325;CURVA DE ADMISSAO 0008325;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB129745.0;961009210094E;;;;;MWM1;1;64,73;64,73;64,73;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;157,28;Valor;19565;CURVA ESCAPAMENTO F1000/4000 0019565;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TNM145473.0;941009310074E;;;Não Atualiza Preço na Entrada;;MWM1;1;139,06;139,06;139,06;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;139,17;Valor;51576;CURVA ESCAPE 0051576;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021742830.0;7001943C1E;;;Não Atualiza Preço na Entrada;;MWM1;1;45,07;45,07;45,07;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;5,45;Valor;1965;DEFLETOR MOTOR MWM X10/X12 0001965;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD105279.0;941009730064E;;;Não Atualiza Preço na Entrada;;MWM1;9;1,662;14,958;1,662;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2654,79;Valor;194;CX DISTRIBUICAO 0000194;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE109211.0;961006520016;;;Não Atualiza Preço na Entrada;;MWM1;1;706,355;706,355;706,355;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;142,71;Valor;860;DEFLETOR OLEO COMPENSADOR MOTOR MWM X10/X12 0000860;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD105743A.0;941009730034E;;;Não Atualiza Preço na Entrada;;MWM1;2;51,6133;103,2266;51,6133;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;355,25;Valor;3590;ENGRENAGEM BOMBA INJETORA MOTOR MWM SPRINT 0003590;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15114.0;940703710064E;;;Não Atualiza Preço na Entrada;;MWM1;1;164,12;164,12;164,12;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;663,15;Valor;1994;ENGRENAGEM BOMBA INJETORA MOTOR MWM X10 0001994;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD130111.0;941003710064E;;;Não Atualiza Preço na Entrada;;MWM1;2;331,64;663,28;331,64;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;772,51;Valor;609;ENGRENAGEM COMANDO VALVULA MOTOR MWM X10 0000609;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE109111.0;961003710034E;;;Não Atualiza Preço na Entrada;;MWM1;3;386,0594;1158,1782;386,0594;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;207,69;Valor;41537;ENGRENAGEM COMPRESSOR AR 0041537;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021299534.0;961203710094E;;;Não Atualiza Preço na Entrada;;MWM1;1;75,47;75,47;75,47;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;564;Valor;509;ENGRENAGEM TRANSFERENCIA DUPLA SPRINT 0000509;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15118.0;940703710035E;;;Não Atualiza Preço na Entrada;;MWM1;1;246,07;246,07;246,07;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;247,6;Valor;9543;ENGRENAGEM BOMBA ALTA PRESSAO 0009543;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021300218.0;961203710124E;;;Não Atualiza Preço na Entrada;;MWM1;1;82,19;82,19;82,19;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;80,53;Valor;4339;ELEMENTO SEPARADOR OLEO MOTOR MWM SPRINT 0004339;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TA103495.50;905400100001E;;;Não Atualiza Preço na Entrada;;MWM1;7;44,61;312,27;44,61;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;171,31;Valor;3571;EJETOR OLEO LE MOTOR MWM SPRINT 0003571;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15142.0;940704650055E;;;Não Atualiza Preço na Entrada;;MWM1;2;10,12;20,24;10,12;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;91,93;Valor;4223;EJETOR OLEO MOTOR MWM X12TCE 0004223;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2T2105379.1;961204650055E;;;Não Atualiza Preço na Entrada;;MWM1;15;43,0443;645,6645;43,0443;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;98,57;Valor;4437;EJETOR OLEO 0004437;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;020740744.0;7007085C1E;;;Não Atualiza Preço na Entrada;;MWM1;8;44,7611;358,0888;44,7611;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;190,55;Valor;4012;ELEMENTO BICO INJETOR MOTOR MWM D/TD229 0004012;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;T06130211.0;905300109002E;;;Não Atualiza Preço na Entrada;;MWM1;7;72,0862;504,6034;72,0862;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;146,48;Valor;4514;ELEMENTO BICO INJETOR MOTOR MWM X10TCA 0004514;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TJ130211.1;7004494R1E;;;Não Atualiza Preço na Entrada;;MWM1;13;80,212;1042,756;80,6044;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;1044,54;Valor;330;ESTICADOR CORREIA MOTO MWM ACTEON X12TCE 0000330;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2R0903133.0;961203410046;;;Não Atualiza Preço na Entrada;;MWM1;1;513,66;513,66;513,66;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;635,53;Valor;2430;ESTICADOR CORREIA MOTOR MWM SPRINT 0002430;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15311.0;940703410074E;;;Não Atualiza Preço na Entrada;;MWM1;1;339,1391;339,1391;339,1391;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;14,87;Valor;4184;ESPACADOR TUBO BAIXA PRESSAO 0004184;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15128.0;940704120044E;;;Não Atualiza Preço na Entrada;;MWM1;9;2,9079;26,1711;2,9079;;
7;SA;;;;;;3506;ESPACADOR BOMBA DAGUA 14-150 95/00 0003506;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RH121967.0;961004120024E;;;;;MWM1;2;2,7;5,4;2,7;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;330,62;Valor;1816;FILTRO LUBRIFICANTE COMPLETO C/ CABECOTE D229 0001816;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11393.0;905411800304E;;;Não Atualiza Preço na Entrada;;MWM1;1;161,65;161,65;161,65;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;248,35;Valor;751;FILTRO LUBRIFICANTE QUIMICO MOTOR NGD9.3E 370CV 0000751;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2T2115561A.2;1850832C1E;;;;;MWM3;10;142,3094;1423,094;142,3094;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;182,52;Valor;567;FILTRO DIESEL MOTOR MWM NGD9.3E 370CV 0000567;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2U2127177.2;1842638C92E;;;;;MWM3;2;85,1369;170,2738;85,1369;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;40,67;Valor;3870;FILTRO DIESEL MOTOR MWM 0003870;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD127177.0;905411510015;;;;;MWM1;31;12,0015;372,0465;18,622;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;40,67;Valor;4311;FILTRO DIESEL MOTOR MWM 0004311;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD127177.3;MUDOU:905411510015;;;Não Atualiza Preço na Entrada;;MWM1;45;19,4997;877,4865;19,4997;;
7;SA;7001;SALVADOR-BA-BASE;10/06/2021;75,25;Valor;1683;FILTRO LUBRIF BLINDADO MOTOR MWM X10/X12 /TD229 0001683;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE115561.0;905411880037;;;Não Atualiza Preço na Entrada;;MWM1;165;36,2413;5979,8145;37,1533;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;322,58;Valor;3301;FILTRO LUBRIFICANTE MOTOR MWM NGD9.3E 370CV 0003301;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2T2115561.1;1850830C2E;;;Não Atualiza Preço na Entrada;;MWM1;8;184,1925;1473,54;184,1925;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;262,29;Valor;2553;FILTRO DIESEL MOTOR MWM 4.08TCE 0002553;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2P0127401.0;MUDOU: 905410500115E;;;Não Atualiza Preço na Entrada;;MWM1;21;136,4814;2866,1094;136,4814;9,25;
7;SA;7001;SALVADOR-BA-BASE;10/06/2021;262,29;Valor;60408;FILTRO DIESEL MOTOR MWM 4.08TCE 0060408;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;;905410500115E;;;;;;12;138,0618;1656,7416;148,999;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;96,99;Valor;3348;FILTRO DIESEL RACOR MOTOR MWM X10/ SPRINT 0003348;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD127491.0;905411510019;;;Não Atualiza Preço na Entrada;;MWM1;40;47,3002;1892,008;47,3002;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;361,53;Valor;4252;FILTRO LUBRIFICANTE MOTOR MWM NGD9.3E 370CV 0004252;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2U2115561B.0;1842825C91E;;;Não Atualiza Preço na Entrada;;MWM3;5;191,6133;958,0665;191,6133;9,25;
7;SA;7001;SALVADOR-BA-BASE;05/06/2021;97,8;Valor;1918;FILTRO DIESEL RACOR MOTOR MWM X10/X12T/TCA 0001918;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RP127491.0;905411510043;;;Não Atualiza Preço na Entrada;;MWM1;21;39,1053;821,2113;39,1053;9,25;
7;SA;7001;SALVADOR-BA-BASE;10/06/2021;36,47;Valor;899;FILTRO LUBRIFICANTE MEM D229-4 0000899;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RA115561.0;905411880012;;;Não Atualiza Preço na Entrada;;MWM1;48;18,0658;867,1584;18,3274;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;100,89;Valor;4552;FILTRO LUBRIFICANTE MOTOR MWM SPRINT 0004552;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;062115561A.0;905411880026;;;Não Atualiza Preço na Entrada;;MWM1;77;52,1619;4016,4663;53,2045;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;102,34;Valor;2210;FILTRO LUBRIFICANTE MOTOR MAXXFORCE 0002210;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12426.1;941280190056E;;;;;MWM1;39;56,6573;2209,6347;56,4646;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;166,37;Valor;2949;FILTRO DE COMBUSTIVEL MOTOR MWM SPRINT NISSAN 0002949;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15593.0;905411510036E;;;Não Atualiza Preço na Entrada;;MWM1;3;86,3669;259,1007;86,3669;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;96,93;Valor;3244;FILTRO AR SILVERADO/GMC6150 INTERNO SPRINT 2001/ 0003244;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10666.1;905412970056E;;;Não Atualiza Preço na Entrada;;MWM1;5;37,7414;188,707;37,7414;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;120,13;Valor;3979;FILTRO AR EXTERNO SILVERADO/GM MOTOR SPRINT 2001/ 0003979;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10665.0;905412970060E;;;Não Atualiza Preço na Entrada;;MWM1;6;50,5859;303,5154;50,5859;;
7;SA;7001;SALVADOR-BA-BASE;10/06/2021;160,79;Valor;4417;FILTRO AR EXTERNO VOLARE A8 00/ 0004417;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10407.0;905412970061E;;;Não Atualiza Preço na Entrada;;MWM1;21;65,3573;1372,5033;65,3573;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;124,24;Valor;453;FILTRO AR INTERNO VOLARE A8 00/ 0000453;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10406.1;905412970057E;;;Não Atualiza Preço na Entrada;;MWM1;35;56,8157;1988,5495;65,5078;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;188,37;Valor;3245;FILTRO AR EXTERNO VOLARE W9 4.12 TEC 0003245;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;;MUDOU:905412970062E;;;Não Atualiza Preço na Entrada;;MWM1;5;96,8608;484,304;96,8608;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;116,51;Valor;3239;FILTRO AR INTERNO VOLARE W9 4.12 TEC 0003239;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10814.1;905412970058E;;;Não Atualiza Preço na Entrada;;MWM1;4;55,222;220,888;55,222;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;53,98;Valor;4013;FILTRO AR VW/AGRALE 0004013;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;T06130661.0;605411510007E;;;Não Atualiza Preço na Entrada;;MWM1;2;25,0933;50,1866;25,0933;9,25;
7;SA;;;;;;60441;FILTRO AR EXTERNO VOLARE W9 4.12 TEC 0060441;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;;905412970062E;;;;;;11;107,0094;1177,1034;107,0098;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;122,04;Valor;2215;FILTRO COMBUSTIVEL MOTOR MWM MAXXFORCE 0002215;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021438854.50;7005740R1;;;;;MWM1;1;55,2265;55,2265;55,2265;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;171,28;Valor;4491;FILTRO COMBUSTIVEL MOTOR MWM SPRINT F-250 0004491;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15651.0;905410500108E;;;Não Atualiza Preço na Entrada;;MWM1;3;75,0493;225,1479;75,0493;9,25;
7;SA;7001;SALVADOR-BA-BASE;17/06/2021;16,49;Valor;1644;FILTRO COMB MWM D229/4 0001644;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;T12127177.0;905411420009;;;Margem x Custo Médio;;MWM1;92;8,1537;750,1404;8,2065;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;382,03;Valor;1515;FILTRO COMBUSTIVEL C/SENSOR MOTOR SPRINT FRONTIER 0001515;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15590.0;905410500118E;;;Não Atualiza Preço na Entrada;;MWM1;2;146,5495;293,099;146,5495;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;324,26;Valor;3462;FILTRO COMBUSTIVEL MOTOR MWM SPRINT S10 0003462;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15514.0;905410500105E;;;Não Atualiza Preço na Entrada;;MWM1;5;133,7586;668,793;133,7586;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;131,61;Valor;129;FILTRO COMBUSTIVEL MOTOR MWM SPRINT 0000129;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15439.0;905400150020E;;;Não Atualiza Preço na Entrada;;MWM1;9;59,9666;539,6994;59,9666;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;102,98;Valor;2334;FILTRO COMBUSTIVEL MOTOR MWM 4.07TCA 0002334;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10101.0;905400150015E;;;Não Atualiza Preço na Entrada;;MWM1;21;48,6867;1022,4207;54,0561;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;189,44;Valor;19626;FILTRO AR SECO COMP. MARITIMO 0019626;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10433.0;7005950C1E;;;Não Atualiza Preço na Entrada;;MWM1;5;99,5993;497,9965;99,5993;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;123,61;Valor;1101;FILTRO COMBUSTIVEL BLINDADO MOTOR MWM X12TCE 0001101;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2R0127177E.0;905411510042;;;;;MWM1;170;58,249;9902,33;64,8935;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;38,33;Valor;3594;FILTRO COMBUSTIVEL MOTOR D229-6 MAQUINAS 0003594;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;FAT127177.0;905411510003E;;;Não Atualiza Preço na Entrada;;MWM1;1;17,705;17,705;17,705;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;39,79;Valor;443;GARRA FIXACAO INJETOR 0000443;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021300358.0;961206530034E;;;Não Atualiza Preço na Entrada;;MWM1;1;12,925;12,925;12,925;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;248,66;Valor;1684;FILTRO PRIMARIO COMBUSTIVEL 0001684;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15630.0;940705550064E;;;Não Atualiza Preço na Entrada;;MWM1;6;136,8117;820,8702;136,8117;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;142,11;Valor;3109;FILTRO PRINCIPAL COMBUSTIVEL MOTOR MWM SPRINT S10 0003109;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15650.0;905411510035E;;;Não Atualiza Preço na Entrada;;MWM1;7;48,9385;342,5695;48,9385;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;600,1;Valor;4262;FLANGE TOMADA FORCA TRASEIRA MOTOR MWM X12TCE 0004262;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2U0145761.0;961004100034E;;;Não Atualiza Preço na Entrada;;MWM1;12;254,2889;3051,4668;254,2889;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;174,9;Valor;4189;FLEXIVEL LUBRIF SAPATA/BANJO MOTOR MWM X10T/TCA 0004189;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RE145459.0;941009010185;;;Não Atualiza Preço na Entrada;;MWM1;12;86,7873;1041,4476;85,9434;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;455,67;Valor;14438;FLEXIVEL LUBRIFICACAO TURBINA 0014438;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021736869.0;7000438C91E;;;Não Atualiza Preço na Entrada;;MWM1;1;118,35;118,35;118,35;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;320,73;Valor;18209;FLANGE ESCAPE 0018209;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RE145679.0;941004110024E;;;Não Atualiza Preço na Entrada;;MWM1;1;120,37;120,37;120,37;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;207,15;Valor;1605;JG ANEIS SEGMENTO NAPIER MOTOR MWM X12TCE 0001605;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2W0198151.1;961280190117;;;;;MWM1;43;108,5801;4668,9443;108,5801;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;148,1;Valor;3242;JG ANEIS SEGMENTO 0003242;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12595.0;7004655R91;;;Não Atualiza Preço na Entrada;;MWM1;6;57,95;347,7;57,95;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;199,92;Valor;1065;JG ANEIS SEGUIMENTO VOLVO VM 0001065;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12793.0;961280190127;;;Não Atualiza Preço na Entrada;;MWM1;2;114,2825;228,565;114,2825;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;351,27;Valor;2635;JG  JUNTAS INFERIOR MOTOR MWM D229-6 0002635;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11772.0;922980131476;;;Não Atualiza Preço na Entrada;;MWM1;6;184,71;1108,26;184,71;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;106,32;Valor;460;JG ANEL SEGMENTO MAXX FORCE 0000460;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12887.0;31A015E;;;Não Atualiza Preço na Entrada;;MWM1;5;46,1521;230,7605;46,1521;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;43,62;Valor;3889;INTERRUPTOR TEMPERATURA AGRALE 0003889;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15067.1;7004451C1E;;;;;MWM1;4;21,6927;86,7708;21,6927;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;153,36;Valor;4191;JG ANEIS STD MOTOR MWM SPRINT 0004191;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15194.0;940780190017;;;Não Atualiza Preço na Entrada;;MWM1;18;71,0473;1278,8514;71,0473;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;153,36;Valor;345;JG ANEIS STD MOTOR MWM X10 0000345;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD198151A.0;961080190057;;;Não Atualiza Preço na Entrada;;MWM1;2;60,2221;120,4442;60,2221;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;107,18;Valor;2872;INTERRUPTOR TERMICO TEMPERATURA 0002872;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11663.0;905782010065E;;;Não Atualiza Preço na Entrada;;MWM1;1;53,6733;53,6733;53,6733;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;188,31;Valor;1645;JG ANEIS DP PISTAO 0001645;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021811220.1;961280190388;;;Não Atualiza Preço na Entrada;;MWM1;9;91,2417;821,1753;91,2417;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;407,44;Valor;3714;JG ANEIS PISTAO MOTOR MWM NG9.3E 370CV 0003714;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2U2198151.0;70640205;;;Não Atualiza Preço na Entrada;;MWM3;18;230,1834;4143,3012;231,1346;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;132,81;Valor;2621;INTERRUPTOR PRESSAO OLEO MOTOR PITBULL 0002621;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10108.2;905695090041E;;;Não Atualiza Preço na Entrada;;MWM1;2;54,24;108,48;54,24;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;88,58;Valor;861;JG ANEIS PISTAO STD MOTOR MWM D/TD229 0000861;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RA198151.0;922980191617;;;Não Atualiza Preço na Entrada;;MWM1;99;43,2189;4278,6711;43,2189;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;146,49;Valor;4328;JG ANEIS PISTAO STD MOTOR MWM 4.08TCE 0004328;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2P0198151.1;940880190016;;;Não Atualiza Preço na Entrada;;MWM1;17;79,6364;1353,8188;83,1033;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;103,86;Valor;2417;JG ANEIS STD MOTOR MWM D225 0002417;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10352.0;922580191137;;;Não Atualiza Preço na Entrada;;MWM1;6;50,9899;305,9394;50,9899;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;16,06;Valor;1205;GUIA TUBO INJETOR 3 CANAL 0001205;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE130333.0;961008610014;;;Não Atualiza Preço na Entrada;;MWM1;14;6,834;95,676;6,834;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;17,07;Valor;2089;GUIA TUBO 4CANAIS MOTOR MWM X10 0002089;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD130333.0;941008610014;;;Não Atualiza Preço na Entrada;;MWM1;14;4,9894;69,8516;4,9894;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;849,11;Valor;12087;HELICE SOPRANTE MOTOR MWM X10T/TCA 0012087;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11927.0;7005707C1E;;;Não Atualiza Preço na Entrada;;MWM1;1;427,8233;427,8233;427,8233;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;407,62;Valor;2625;HELICE SOPRANTE MOTOR MWM 4.10/D229 0002625;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10216.0;922904010055E;;;Não Atualiza Preço na Entrada;;MWM1;9;202,4716;1822,2444;202,4716;9,25;
